"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000006331","ULTIMATE MATTRESS CORP                          ","A","DOMP","           3910 SW 186 TERRACE                       ","                                          ","MIRAMAR                     ","FL","33029     ","  ","01112005"
"L05000003901","SHAW WORKS, LLC                                 ","A","FLAL","           208 VERONA ROAD                           ","                                          ","DEBARY                      ","FL","32713     ","  ","01122005"
"P05000006341","DIGITAL VIRGIN INC.                             ","A","DOMP","           1062 NW 6TH AVE.                          ","                                          ","BOYNTON BEACH               ","FL","33426     ","US","01122005"
"P05000006351","CORPORATE SUPPORT SOLUTIONS, INC.               ","A","DOMP","           20524 NW 44 PLACE                         ","                                          ","MIAMI                       ","FL","33055     ","  ","01122005"
"N05000000401","FOUNDATION FOR NUCLEAR SPACE TECHNOLOGY INC.    ","A","DOMN","P          4160 NW 1ST. AVE.                         ","STE. 18                                   ","BOCA RATON                  ","FL","33431     ","US","01122005"
"L05000003911","LANDMARK-WESTON HOMES II, L.L.C.                ","A","FLAL","           P.O. BOX 2205                             ","                                          ","FORT LAUDERDALE             ","FL","33303     ","  ","01122005"
"P05000006361","MARY ANN BONARD REALTOR, P.A.                   ","A","DOMP","           P.O. BOX 7676                             ","                                          ","NAPLES                      ","FL","34101     ","  ","01122005"
"F05000000211","ELITE LABOR SERVICES WEEKLYS, LTD., INC.        ","A","FORP","           1400 WEST HUBBARD STREET                  ","SECOND STREET                             ","CHICAGO                     ","IL","60622     ","  ","01122005"
"P05000006371","LUPITAS EAST COAST, INC.                        ","A","DOMP","           413 N. DIXIE HIGHWAY                      ","                                          ","LAKE WORTH                  ","FL","33460     ","US","01122005"
"P05000006381","K.T. LIGHTING, INC.                             ","A","DOMP","           PO BOX 388                                ","                                          ","ORANGE LAKE                 ","FL","32681     ","US","01122005"
"P05000006391","AMOR REAL UNISEX, CORP.                         ","A","DOMP","           780 NW LEJEUNE RD SUITE 6                 ","                                          ","MIAMI                       ","FL","33126     ","  ","01122005"
"P05000006401","VLT PROFESSIONAL SERVICES, CORP.                ","A","DOMP","           6940 30TH SQUARE                          ","SUITE 107                                 ","VERO BEACH                  ","FL","32966     ","US","01122005"
"P05000006411","ERIC L. KUBES INC                               ","A","DOMP","           P.O.BOX 620481                            ","                                          ","OVIEDO                      ","FL","32762     ","US","01172005"
"L05000003921","FLW PRESERVATION DESIGN, LLC                    ","A","FLAL","           3003 W. HARBOR VIEW AVE                   ","                                          ","TAMPA                       ","FL","33611     ","  ","01012005"
"L05000003931","INVISION CONSULTING, LLC                        ","A","FLAL","           11922 TEE TIME CIRCLE                     ","                                          ","NEW PORT RICHEY             ","FL","34654     ","  ","01122005"
"M05000000191","FOUNTAIN BRIDGE REALTY CO., LLC                 ","A","FORL","           615 SOUTH DUPONT HIGHWAY                  ","                                          ","DOVER                       ","DE","19901     ","  ","01132005"
"P05000006421","TIM CHRONISTER FIXIT, INC.                      ","A","DOMP","           1242 INDIAN BLUFF DRIVE                   ","                                          ","APOPKA                      ","FL","32703     ","  ","01122005"
"L05000003941","GEBIT, LLC                                      ","A","FLAL","           5711 NW 100 COURT                         ","                                          ","MIAMI                       ","FL","33178     ","  ","01122005"
"P05000006431","SAVANT INCORPORATED                             ","A","DOMP","           41 ANN LEE LANE                           ","                                          ","TAMARAC                     ","FL","33321     ","  ","01122005"
"L05000003951","GULF BREEZE SANDSPUR LIMITED PARTNER, L.L.C.    ","A","FLAL","           1551 SANDSPUR ROAD                        ","                                          ","MAITLAND                    ","FL","32751     ","  ","01122005"
"N05000000411","YOUNG RATTLER NATION, INC.                      ","A","DOMN","P          2700 W. PENSACOLA ST. #412                ","                                          ","TALLAHASSEE                 ","FL","32304     ","  ","01132005"
"L05000003961","LANDING PROPERTIES, LLC                         ","A","FLAL","           411 COMMERCIAL COURT, SUITE E             ","                                          ","VENICE                      ","FL","34292     ","  ","01122005"
"P05000006461","DAVID MCENERY INC.                              ","A","DOMP","           6670 26TH WAY N.                          ","                                          ","ST. PETERSBURG              ","FL","33702     ","US","01122005"
"P05000006441","BOXFOOT TRUCKING, INC.                          ","A","DOMP","           697 NW 101 TERRACE                        ","                                          ","CORAL SPRINGS               ","FL","33071     ","  ","01312005"
"P05000006471","ALL OUT TRUCKING INC                            ","A","DOMP","           8167 SANDALWOOD CT                        ","                                          ","BOCA RATON                  ","FL","33433     ","US","01122005"
"P05000006481","PABLOCO INC.                                    ","A","DOMP","           7513 38 TH STREET CIRCLE EAST             ","                                          ","SARASOTA                    ","FL","34243     ","US","01112005"
